service_id,start_date,end_date,monday,tuesday,wednesday,thursday,friday,saturday,sunday
i-tr705_13,20260302,20260308,1,1,1,1,1,1,1
i-tr705_14,20260309,20260315,1,1,1,1,1,1,1
i-tr705_15,20260316,20260322,1,1,1,1,1,1,1
i-tr705_16,20260323,20260329,1,1,1,1,1,1,1
i-tr705_17,20260330,20260405,1,1,1,1,1,1,1
i-tr705_18,20260406,20260412,1,1,1,1,1,1,1
i-tr705_19,20260413,20260419,1,1,1,1,1,1,1
i-tr705_2,20251215,20251221,1,1,1,1,1,1,1
i-tr705_20,20260420,20260426,1,1,1,1,1,1,1
i-tr705_21,20260427,20260503,1,1,1,1,1,1,1
i-tr705_22,20260504,20260510,1,1,1,1,1,1,1
i-tr705_23,20260511,20260517,1,1,1,1,1,1,1
i-tr705_24,20260518,20260524,1,1,1,1,1,1,1
i-tr705_25,20260525,20260531,1,1,1,1,1,1,1
i-tr705_26,20260601,20260607,1,1,1,1,1,1,1
i-tr705_27,20260608,20260614,1,1,1,1,1,1,1
i-tr705_28,20260615,20260621,1,1,1,1,1,1,1
i-tr705_29,20260622,20260628,1,1,1,1,1,1,1
i-tr705_3,20251222,20251228,1,1,1,1,1,1,1
i-tr705_30,20260629,20260705,1,1,1,1,1,1,1
i-tr705_31,20260706,20260712,1,1,1,1,1,1,1
i-tr705_32,20260713,20260719,1,1,1,1,1,1,1
i-tr705_33,20260720,20260726,1,1,1,1,1,1,1
i-tr705_34,20260727,20260802,1,1,1,1,1,1,1
i-tr705_35,20260803,20260809,1,1,1,1,1,1,1
i-tr705_36,20260810,20260816,1,1,1,1,1,1,1
i-tr705_37,20260817,20260823,1,1,1,1,1,1,1
i-tr705_38,20260824,20260830,1,1,1,1,1,1,1
i-tr705_39,20260831,20260906,1,1,1,1,1,1,1
i-tr705_4,20251229,20260104,1,1,1,1,1,1,1
i-tr705_40,20260907,20260913,1,1,1,1,1,1,1
i-tr705_41,20260914,20260920,1,1,1,1,1,1,1
i-tr705_42,20260921,20260927,1,1,1,1,1,1,1
i-tr705_43,20260928,20261004,1,1,1,1,1,1,1
i-tr705_44,20261005,20261011,1,1,1,1,1,1,1
i-tr705_45,20261012,20261018,1,1,1,1,1,1,1
i-tr705_46,20261019,20261025,1,1,1,1,1,1,1
i-tr705_47,20261026,20261101,1,1,1,1,1,1,1
i-tr705_48,20261102,20261108,1,1,1,1,1,1,1
i-tr705_49,20261109,20261115,1,1,1,1,1,1,1
i-tr705_5,20260105,20260111,1,1,1,1,1,1,1
i-tr705_50,20261116,20261122,1,1,1,1,1,1,1
i-tr705_51,20261123,20261129,1,1,1,1,1,1,1
i-tr705_52,20261130,20261206,1,1,1,1,1,1,1
i-tr705_53,20261207,20261213,1,1,1,1,1,1,0
i-tr705_6,20260112,20260118,1,1,1,1,1,1,1
i-tr705_7,20260119,20260125,1,1,1,1,1,1,1
i-tr705_8,20260126,20260201,1,1,1,1,1,1,1
i-tr705_9,20260202,20260208,1,1,1,1,1,1,1
i-tr706_1,20251208,20251214,0,0,0,0,0,0,1
i-tr706_10,20260209,20260215,1,1,1,1,1,1,1
i-tr706_11,20260216,20260222,1,1,1,1,1,1,1
i-tr706_12,20260223,20260301,1,1,1,1,1,1,1
i-tr706_13,20260302,20260308,1,1,1,1,1,1,1
i-tr706_14,20260309,20260315,1,1,1,1,1,1,1
i-tr706_15,20260316,20260322,1,1,1,1,1,1,1
i-tr706_16,20260323,20260329,1,1,1,1,1,1,1
i-tr706_17,20260330,20260405,1,1,1,1,1,1,1
i-tr706_18,20260406,20260412,1,1,1,1,1,1,1
i-tr706_19,20260413,20260419,1,1,1,1,1,1,1
i-tr706_2,20251215,20251221,1,1,1,1,1,1,1
i-tr706_20,20260420,20260426,1,1,1,1,1,1,1
i-tr706_21,20260427,20260503,1,1,1,1,1,1,1
i-tr706_22,20260504,20260510,1,1,1,1,1,1,1
i-tr706_23,20260511,20260517,1,1,1,1,1,1,1
i-tr706_24,20260518,20260524,1,1,1,1,1,1,1
i-tr706_25,20260525,20260531,1,1,1,1,1,1,1
i-tr706_26,20260601,20260607,1,1,1,1,1,1,1
i-tr706_27,20260608,20260614,1,1,1,1,1,1,1
i-tr706_28,20260615,20260621,1,1,1,1,1,1,1
i-tr706_29,20260622,20260628,1,1,1,1,1,1,1
i-tr706_3,20251222,20251228,1,1,1,1,1,1,1
i-tr706_30,20260629,20260705,1,1,1,1,1,1,1
i-tr706_31,20260706,20260712,1,1,1,1,1,1,1
i-tr706_32,20260713,20260719,1,1,1,1,1,1,1
i-tr706_33,20260720,20260726,1,1,1,1,1,1,1
i-tr706_34,20260727,20260802,1,1,1,1,1,1,1
i-tr706_35,20260803,20260809,1,1,1,1,1,1,1
i-tr706_36,20260810,20260816,1,1,1,1,1,1,1
i-tr706_37,20260817,20260823,1,1,1,1,1,1,1
i-tr706_38,20260824,20260830,1,1,1,1,1,1,1
i-tr706_39,20260831,20260906,1,1,1,1,1,1,1
i-tr706_4,20251229,20260104,1,1,1,1,1,1,1
i-tr706_40,20260907,20260913,1,1,1,1,1,1,1
i-tr706_41,20260914,20260920,1,1,1,1,1,1,1
i-tr706_42,20260921,20260927,1,1,1,1,1,1,1
i-tr706_43,20260928,20261004,1,1,1,1,1,1,1
i-tr706_44,20261005,20261011,1,1,1,1,1,1,1
i-tr706_45,20261012,20261018,1,1,1,1,1,1,1
i-tr706_46,20261019,20261025,1,1,1,1,1,1,1
i-tr706_47,20261026,20261101,1,1,1,1,1,1,1
i-tr706_48,20261102,20261108,1,1,1,1,1,1,1
i-tr706_49,20261109,20261115,1,1,1,1,1,1,1
i-tr706_5,20260105,20260111,1,1,1,1,1,1,1
i-tr706_50,20261116,20261122,1,1,1,1,1,1,1
i-tr706_51,20261123,20261129,1,1,1,1,1,1,1
i-tr706_52,20261130,20261206,1,1,1,1,1,1,1
i-tr706_53,20261207,20261213,1,1,1,1,1,1,0
i-tr706_6,20260112,20260118,1,1,1,1,1,1,1
i-tr706_7,20260119,20260125,1,1,1,1,1,1,1
i-tr706_8,20260126,20260201,1,1,1,1,1,1,1
i-tr706_9,20260202,20260208,1,1,1,1,1,1,1
i-tr707_10,20260209,20260215,1,1,1,1,1,0,0
i-tr707_11,20260216,20260222,1,1,1,1,1,0,0
i-tr707_12,20260223,20260301,1,1,1,1,1,0,0
i-tr707_13,20260302,20260308,1,1,1,1,1,0,0
i-tr707_14,20260309,20260315,1,1,1,1,1,0,0
i-tr707_15,20260316,20260322,1,1,1,1,1,0,0
i-tr707_16,20260323,20260329,1,1,1,1,1,0,0
i-tr707_17,20260330,20260405,1,1,1,1,1,0,0
i-tr707_18,20260406,20260412,0,1,1,1,1,0,0
i-tr707_19,20260413,20260419,1,1,1,1,1,0,0
i-tr707_2,20251215,20251221,1,1,1,1,1,0,0
i-tr707_20,20260420,20260426,1,1,1,1,1,0,0
i-tr707_21,20260427,20260503,1,1,1,1,0,0,0
i-tr707_22,20260504,20260510,1,1,1,1,1,0,0
i-tr707_23,20260511,20260517,1,1,1,1,1,0,0
i-tr707_24,20260518,20260524,1,1,1,1,1,0,0
i-tr707_25,20260525,20260531,1,1,1,1,1,0,0
i-tr707_26,20260601,20260607,1,1,1,0,1,0,0
i-tr707_27,20260608,20260614,1,1,1,1,1,0,0
i-tr707_28,20260615,20260621,1,1,1,1,1,0,0
i-tr707_29,20260622,20260628,0,1,1,1,1,0,0
i-tr707_3,20251222,20251228,1,1,1,0,0,0,0
i-tr707_30,20260629,20260705,1,1,1,1,1,0,0
i-tr707_31,20260706,20260712,1,1,1,1,1,0,0
i-tr707_32,20260713,20260719,1,1,1,1,1,0,0
i-tr707_33,20260720,20260726,1,1,1,1,1,0,0
i-tr707_34,20260727,20260802,1,1,1,1,1,0,0
i-tr707_35,20260803,20260809,1,1,0,1,1,0,0
i-tr707_36,20260810,20260816,1,1,1,1,1,0,0
i-tr707_37,20260817,20260823,1,1,1,1,1,0,0
i-tr707_38,20260824,20260830,1,1,1,1,1,0,0
i-tr707_39,20260831,20260906,1,1,1,1,1,0,0
i-tr707_4,20251229,20260104,1,1,1,0,1,0,0
i-tr707_40,20260907,20260913,1,1,1,1,1,0,0
i-tr707_41,20260914,20260920,1,1,1,1,1,0,0
i-tr707_42,20260921,20260927,1,1,1,1,1,0,0
i-tr707_43,20260928,20261004,1,1,1,1,1,0,0
i-tr707_44,20261005,20261011,1,1,1,1,1,0,0
i-tr707_45,20261012,20261018,1,1,1,1,1,0,0
i-tr707_46,20261019,20261025,1,1,1,1,1,0,0
i-tr707_47,20261026,20261101,1,1,1,1,1,0,0
i-tr707_48,20261102,20261108,1,1,1,1,1,0,0
i-tr707_49,20261109,20261115,1,1,1,1,1,0,0
i-tr707_5,20260105,20260111,1,0,1,1,1,0,0
i-tr707_50,20261116,20261122,1,1,0,1,1,0,0
i-tr707_51,20261123,20261129,1,1,1,1,1,0,0
i-tr707_52,20261130,20261206,1,1,1,1,1,0,0
i-tr707_53,20261207,20261213,1,1,1,1,1,0,0
i-tr707_6,20260112,20260118,1,1,1,1,1,0,0
i-tr707_7,20260119,20260125,1,1,1,1,1,0,0
i-tr707_8,20260126,20260201,1,1,1,1,1,0,0
i-tr707_9,20260202,20260208,1,1,1,1,1,0,0
i-tr708_10,20260209,20260215,1,1,1,1,1,0,0
i-tr708_11,20260216,20260222,1,1,1,1,1,0,0
i-tr708_12,20260223,20260301,1,1,1,1,1,0,0
i-tr708_13,20260302,20260308,1,1,1,1,1,0,0
i-tr708_14,20260309,20260315,1,1,1,1,1,0,0
i-tr708_15,20260316,20260322,1,1,1,1,1,0,0
i-tr708_16,20260323,20260329,1,1,1,1,1,0,0
i-tr708_17,20260330,20260405,1,1,1,1,1,0,0
i-tr708_18,20260406,20260412,0,1,1,1,1,0,0
i-tr708_19,20260413,20260419,1,1,1,1,1,0,0
i-tr708_2,20251215,20251221,1,1,1,1,1,0,0
i-tr708_20,20260420,20260426,1,1,1,1,1,0,0
i-tr708_21,20260427,20260503,1,1,1,1,0,0,0
i-tr708_22,20260504,20260510,1,1,1,1,1,0,0
i-tr708_23,20260511,20260517,1,1,1,1,1,0,0
i-tr708_24,20260518,20260524,1,1,1,1,1,0,0
i-tr708_25,20260525,20260531,1,1,1,1,1,0,0
i-tr708_26,20260601,20260607,1,1,1,0,1,0,0
i-tr708_27,20260608,20260614,1,1,1,1,1,0,0
i-tr708_28,20260615,20260621,1,1,1,1,1,0,0
i-tr708_29,20260622,20260628,0,1,1,1,1,0,0
i-tr708_3,20251222,20251228,1,1,1,0,0,0,0
i-tr708_30,20260629,20260705,1,1,1,1,1,0,0
i-tr708_31,20260706,20260712,1,1,1,1,1,0,0
i-tr708_32,20260713,20260719,1,1,1,1,1,0,0
i-tr708_33,20260720,20260726,1,1,1,1,1,0,0
i-tr708_34,20260727,20260802,1,1,1,1,1,0,0
i-tr708_35,20260803,20260809,1,1,0,1,1,0,0
i-tr708_36,20260810,20260816,1,1,1,1,1,0,0
i-tr708_37,20260817,20260823,1,1,1,1,1,0,0
i-tr708_38,20260824,20260830,1,1,1,1,1,0,0
i-tr708_39,20260831,20260906,1,1,1,1,1,0,0
i-tr708_4,20251229,20260104,1,1,1,0,1,0,0
i-tr708_40,20260907,20260913,1,1,1,1,1,0,0
i-tr708_41,20260914,20260920,1,1,1,1,1,0,0
i-tr708_42,20260921,20260927,1,1,1,1,1,0,0
i-tr708_43,20260928,20261004,1,1,1,1,1,0,0
i-tr708_44,20261005,20261011,1,1,1,1,1,0,0
i-tr708_45,20261012,20261018,1,1,1,1,1,0,0
i-tr708_46,20261019,20261025,1,1,1,1,1,0,0
i-tr708_47,20261026,20261101,1,1,1,1,1,0,0
i-tr708_48,20261102,20261108,1,1,1,1,1,0,0
i-tr708_49,20261109,20261115,1,1,1,1,1,0,0
i-tr708_5,20260105,20260111,1,0,1,1,1,0,0
i-tr708_50,20261116,20261122,1,1,0,1,1,0,0
i-tr708_51,20261123,20261129,1,1,1,1,1,0,0
i-tr708_52,20261130,20261206,1,1,1,1,1,0,0
i-tr708_53,20261207,20261213,1,1,1,1,1,0,0
i-tr708_6,20260112,20260118,1,1,1,1,1,0,0
i-tr708_7,20260119,20260125,1,1,1,1,1,0,0
i-tr708_8,20260126,20260201,1,1,1,1,1,0,0
i-tr708_9,20260202,20260208,1,1,1,1,1,0,0
i-tr710_1,20251208,20251214,0,0,0,0,0,0,1
i-tr710_10,20260209,20260215,1,1,1,1,1,1,1
i-tr710_11,20260216,20260222,1,1,1,1,1,1,1
i-tr710_12,20260223,20260301,1,1,1,1,1,1,1
i-tr710_13,20260302,20260308,1,1,1,1,1,1,1
i-tr710_14,20260309,20260315,1,1,1,1,1,1,1
i-tr710_15,20260316,20260322,1,1,1,1,1,1,1
i-tr710_16,20260323,20260329,1,1,1,1,1,1,1
i-tr710_17,20260330,20260405,1,1,1,1,1,1,1
i-tr710_18,20260406,20260412,1,1,1,1,1,1,1
i-tr710_19,20260413,20260419,1,1,1,1,1,1,1
i-tr710_2,20251215,20251221,1,1,1,1,1,1,1
i-tr710_20,20260420,20260426,1,1,1,1,1,1,1
i-tr710_21,20260427,20260503,1,1,1,1,1,1,1
i-tr710_22,20260504,20260510,1,1,1,1,1,1,1
i-tr710_23,20260511,20260517,1,1,1,1,1,1,1
i-tr710_24,20260518,20260524,1,1,1,1,1,1,1
i-tr710_25,20260525,20260531,1,1,1,1,1,1,1
i-tr710_26,20260601,20260607,1,1,1,1,1,1,1
i-tr710_27,20260608,20260614,1,1,1,1,1,1,1
i-tr710_28,20260615,20260621,1,1,1,1,1,1,1
i-tr710_29,20260622,20260628,1,1,1,1,1,1,1
i-tr710_3,20251222,20251228,1,1,1,1,1,1,1
i-tr710_30,20260629,20260705,1,1,1,1,1,1,1
i-tr710_31,20260706,20260712,1,1,1,1,1,1,1
i-tr710_32,20260713,20260719,1,1,1,1,1,1,1
i-tr710_33,20260720,20260726,1,1,1,1,1,1,1
i-tr710_34,20260727,20260802,1,1,1,1,1,1,1
i-tr710_35,20260803,20260809,1,1,1,1,1,1,1
i-tr710_36,20260810,20260816,1,1,1,1,1,1,1
i-tr710_37,20260817,20260823,1,1,1,1,1,1,1
i-tr710_38,20260824,20260830,1,1,1,1,1,1,1
i-tr710_39,20260831,20260906,1,1,1,1,1,1,1
i-tr710_4,20251229,20260104,1,1,1,1,1,1,1
i-tr710_40,20260907,20260913,1,1,1,1,1,1,1
i-tr710_41,20260914,20260920,1,1,1,1,1,1,1
i-tr710_42,20260921,20260927,1,1,1,1,1,1,1
i-tr710_43,20260928,20261004,1,1,1,1,1,1,1
i-tr710_44,20261005,20261011,1,1,1,1,1,1,1
i-tr710_45,20261012,20261018,1,1,1,1,1,1,1
i-tr710_46,20261019,20261025,1,1,1,1,1,1,1
i-tr710_47,20261026,20261101,1,1,1,1,1,1,1
i-tr710_48,20261102,20261108,1,1,1,1,1,1,1
i-tr710_49,20261109,20261115,1,1,1,1,1,1,1
i-tr710_5,20260105,20260111,1,1,1,1,1,1,1
i-tr710_50,20261116,20261122,1,1,1,1,1,1,1
i-tr710_51,20261123,20261129,1,1,1,1,1,1,1
i-tr710_52,20261130,20261206,1,1,1,1,1,1,1
i-tr710_53,20261207,20261213,1,1,1,1,1,1,0
i-tr710_6,20260112,20260118,1,1,1,1,1,1,1
i-tr710_7,20260119,20260125,1,1,1,1,1,1,1
i-tr710_8,20260126,20260201,1,1,1,1,1,1,1
i-tr710_9,20260202,20260208,1,1,1,1,1,1,1
i-tr711_10,20260209,20260215,1,1,1,1,1,0,0
i-tr711_11,20260216,20260222,1,1,1,1,1,0,0
i-tr711_12,20260223,20260301,1,1,1,1,1,0,0
i-tr711_13,20260302,20260308,1,1,1,1,1,0,0
i-tr711_14,20260309,20260315,1,1,1,1,1,0,0
i-tr711_15,20260316,20260322,1,1,1,1,1,0,0
i-tr711_16,20260323,20260329,1,1,1,1,1,0,0
i-tr711_17,20260330,20260405,1,1,1,1,1,0,0
i-tr711_18,20260406,20260412,0,1,1,1,1,0,0
i-tr711_19,20260413,20260419,1,1,1,1,1,0,0
i-tr711_2,20251215,20251221,1,1,1,1,1,0,0
i-tr711_20,20260420,20260426,1,1,1,1,1,0,0
i-tr711_21,20260427,20260503,1,1,1,1,0,0,0
i-tr711_22,20260504,20260510,1,1,1,1,1,0,0
i-tr711_23,20260511,20260517,1,1,1,1,1,0,0
i-tr711_24,20260518,20260524,1,1,1,1,1,0,0
i-tr711_25,20260525,20260531,1,1,1,1,1,0,0
i-tr711_26,20260601,20260607,1,1,1,0,1,0,0
i-tr711_27,20260608,20260614,1,1,1,1,1,0,0
i-tr711_28,20260615,20260621,1,1,1,1,1,0,0
i-tr711_29,20260622,20260628,0,1,1,1,1,0,0
i-tr711_3,20251222,20251228,1,1,1,0,0,0,0
i-tr711_30,20260629,20260705,1,1,1,1,1,0,0
i-tr711_31,20260706,20260712,1,1,1,1,1,0,0
i-tr711_32,20260713,20260719,1,1,1,1,1,0,0
i-tr711_33,20260720,20260726,1,1,1,1,1,0,0
i-tr711_34,20260727,20260802,1,1,1,1,1,0,0
i-tr711_35,20260803,20260809,1,1,0,1,1,0,0
i-tr711_36,20260810,20260816,1,1,1,1,1,0,0
i-tr711_37,20260817,20260823,1,1,1,1,1,0,0
i-tr711_38,20260824,20260830,1,1,1,1,1,0,0
i-tr711_39,20260831,20260906,1,1,1,1,1,0,0
i-tr711_4,20251229,20260104,1,1,1,0,1,0,0
i-tr711_40,20260907,20260913,1,1,1,1,1,0,0
i-tr711_41,20260914,20260920,1,1,1,1,1,0,0
i-tr711_42,20260921,20260927,1,1,1,1,1,0,0
i-tr711_43,20260928,20261004,1,1,1,1,1,0,0
i-tr711_44,20261005,20261011,1,1,1,1,1,0,0
i-tr711_45,20261012,20261018,1,1,1,1,1,0,0
i-tr711_46,20261019,20261025,1,1,1,1,1,0,0
i-tr711_47,20261026,20261101,1,1,1,1,1,0,0
i-tr711_48,20261102,20261108,1,1,1,1,1,0,0
i-tr711_49,20261109,20261115,1,1,1,1,1,0,0
i-tr711_5,20260105,20260111,1,0,1,1,1,0,0
i-tr711_50,20261116,20261122,1,1,0,1,1,0,0
i-tr711_51,20261123,20261129,1,1,1,1,1,0,0
i-tr711_52,20261130,20261206,1,1,1,1,1,0,0
i-tr711_53,20261207,20261213,1,1,1,1,1,0,0
i-tr711_6,20260112,20260118,1,1,1,1,1,0,0
i-tr711_7,20260119,20260125,1,1,1,1,1,0,0
i-tr711_8,20260126,20260201,1,1,1,1,1,0,0
i-tr711_9,20260202,20260208,1,1,1,1,1,0,0
i-tr712_10,20260209,20260215,1,1,1,1,1,0,0
i-tr712_11,20260216,20260222,1,1,1,1,1,0,0
i-tr712_12,20260223,20260301,1,1,1,1,1,0,0
i-tr712_13,20260302,20260308,1,1,1,1,1,0,0
i-tr712_14,20260309,20260315,1,1,1,1,1,0,0
i-tr712_15,20260316,20260322,1,1,1,1,1,0,0
i-tr712_16,20260323,20260329,1,1,1,1,1,0,0
i-tr712_17,20260330,20260405,1,1,1,1,1,0,0
i-tr712_18,20260406,20260412,0,1,1,1,1,0,0
i-tr712_19,20260413,20260419,1,1,1,1,1,0,0
i-tr712_2,20251215,20251221,1,1,1,1,1,0,0
i-tr712_20,20260420,20260426,1,1,1,1,1,0,0
i-tr712_21,20260427,20260503,1,1,1,1,0,0,0
i-tr712_22,20260504,20260510,1,1,1,1,1,0,0
i-tr712_23,20260511,20260517,1,1,1,1,1,0,0
i-tr712_24,20260518,20260524,1,1,1,1,1,0,0
i-tr712_25,20260525,20260531,1,1,1,1,1,0,0
i-tr712_26,20260601,20260607,1,1,1,0,1,0,0
i-tr712_27,20260608,20260614,1,1,1,1,1,0,0
i-tr712_28,20260615,20260621,1,1,1,1,1,0,0
i-tr712_29,20260622,20260628,0,1,1,1,1,0,0
i-tr712_3,20251222,20251228,1,1,1,0,0,0,0
i-tr712_30,20260629,20260705,1,1,1,1,1,0,0
i-tr712_31,20260706,20260712,1,1,1,1,1,0,0
i-tr712_32,20260713,20260719,1,1,1,1,1,0,0
i-tr712_33,20260720,20260726,1,1,1,1,1,0,0
i-tr712_34,20260727,20260802,1,1,1,1,1,0,0
i-tr712_35,20260803,20260809,1,1,0,1,1,0,0
i-tr712_36,20260810,20260816,1,1,1,1,1,0,0
i-tr712_37,20260817,20260823,1,1,1,1,1,0,0
i-tr712_38,20260824,20260830,1,1,1,1,1,0,0
i-tr712_39,20260831,20260906,1,1,1,1,1,0,0
i-tr712_4,20251229,20260104,1,1,1,0,1,0,0
i-tr712_40,20260907,20260913,1,1,1,1,1,0,0
i-tr712_41,20260914,20260920,1,1,1,1,1,0,0
i-tr712_42,20260921,20260927,1,1,1,1,1,0,0
i-tr712_43,20260928,20261004,1,1,1,1,1,0,0
i-tr712_44,20261005,20261011,1,1,1,1,1,0,0
i-tr712_45,20261012,20261018,1,1,1,1,1,0,0
i-tr712_46,20261019,20261025,1,1,1,1,1,0,0
i-tr712_47,20261026,20261101,1,1,1,1,1,0,0
i-tr712_48,20261102,20261108,1,1,1,1,1,0,0
i-tr712_49,20261109,20261115,1,1,1,1,1,0,0
i-tr712_5,20260105,20260111,1,0,1,1,1,0,0
i-tr712_50,20261116,20261122,1,1,0,1,1,0,0
i-tr712_51,20261123,20261129,1,1,1,1,1,0,0
i-tr712_52,20261130,20261206,1,1,1,1,1,0,0
i-tr712_53,20261207,20261213,1,1,1,1,1,0,0
i-tr712_6,20260112,20260118,1,1,1,1,1,0,0
i-tr712_7,20260119,20260125,1,1,1,1,1,0,0
i-tr712_8,20260126,20260201,1,1,1,1,1,0,0
i-tr712_9,20260202,20260208,1,1,1,1,1,0,0
i-tr713cm_10,20260209,20260215,1,1,1,1,1,0,0
i-tr713cm_11,20260216,20260222,1,1,1,1,1,0,0
i-tr713cm_12,20260223,20260301,1,1,1,1,1,0,0
i-tr713cm_13,20260302,20260308,1,1,1,1,1,0,0
i-tr713cm_14,20260309,20260315,1,1,1,1,1,0,0
i-tr713cm_15,20260316,20260322,1,1,1,1,1,0,0
i-tr713cm_16,20260323,20260329,1,1,1,1,1,0,0
i-tr713cm_17,20260330,20260405,1,1,1,1,1,0,0
i-tr713cm_18,20260406,20260412,0,1,1,1,1,0,0
i-tr713cm_19,20260413,20260419,1,1,1,1,1,0,0
i-tr713cm_2,20251215,20251221,1,1,1,1,1,0,0
i-tr713cm_20,20260420,20260426,1,1,1,1,1,0,0
i-tr713cm_21,20260427,20260503,1,1,1,1,0,0,0
i-tr713cm_22,20260504,20260510,1,1,1,1,1,0,0
i-tr713cm_23,20260511,20260517,1,1,1,1,1,0,0
i-tr713cm_24,20260518,20260524,1,1,1,1,1,0,0
i-tr713cm_25,20260525,20260531,1,1,1,1,1,0,0
i-tr713cm_26,20260601,20260607,1,1,1,0,1,0,0
i-tr713cm_27,20260608,20260614,1,1,1,1,1,0,0
i-tr713cm_28,20260615,20260621,1,1,1,1,1,0,0
i-tr713cm_29,20260622,20260628,0,1,1,1,1,0,0
i-tr713cm_3,20251222,20251228,1,1,1,0,0,0,0
i-tr713cm_30,20260629,20260705,1,1,1,1,1,0,0
i-tr713cm_31,20260706,20260712,1,1,1,1,1,0,0
i-tr713cm_32,20260713,20260719,1,1,1,1,1,0,0
i-tr713cm_33,20260720,20260726,1,1,1,1,1,0,0
i-tr713cm_34,20260727,20260802,1,1,1,1,1,0,0
i-tr713cm_35,20260803,20260809,1,1,0,1,1,0,0
i-tr713cm_36,20260810,20260816,1,1,1,1,1,0,0
i-tr713cm_37,20260817,20260823,1,1,1,1,1,0,0
i-tr713cm_38,20260824,20260830,1,1,1,1,1,0,0
i-tr713cm_39,20260831,20260906,1,1,1,1,1,0,0
i-tr713cm_4,20251229,20260104,1,1,1,0,1,0,0
i-tr713cm_40,20260907,20260913,1,1,1,1,1,0,0
i-tr713cm_41,20260914,20260920,1,1,1,1,1,0,0
i-tr713cm_42,20260921,20260927,1,1,1,1,1,0,0
i-tr713cm_43,20260928,20261004,1,1,1,1,1,0,0
i-tr713cm_44,20261005,20261011,1,1,1,1,1,0,0
i-tr713cm_45,20261012,20261018,1,1,1,1,1,0,0
i-tr713cm_46,20261019,20261025,1,1,1,1,1,0,0
i-tr713cm_47,20261026,20261101,1,1,1,1,1,0,0
i-tr713cm_48,20261102,20261108,1,1,1,1,1,0,0
i-tr713cm_49,20261109,20261115,1,1,1,1,1,0,0
i-tr713cm_5,20260105,20260111,1,0,1,1,1,0,0
i-tr713cm_50,20261116,20261122,1,1,0,1,1,0,0
i-tr713cm_51,20261123,20261129,1,1,1,1,1,0,0
i-tr713cm_52,20261130,20261206,1,1,1,1,1,0,0
i-tr713cm_53,20261207,20261213,1,1,1,1,1,0,0
i-tr713cm_6,20260112,20260118,1,1,1,1,1,0,0
i-tr713cm_7,20260119,20260125,1,1,1,1,1,0,0
i-tr713cm_8,20260126,20260201,1,1,1,1,1,0,0
i-tr713cm_9,20260202,20260208,1,1,1,1,1,0,0
i-tr713cn_1,20251208,20251214,0,0,0,0,0,0,1
i-tr713cn_10,20260209,20260215,0,0,0,0,0,1,1
i-tr713cn_11,20260216,20260222,0,0,0,0,0,1,1
i-tr713cn_12,20260223,20260301,0,0,0,0,0,1,1
i-tr713cn_13,20260302,20260308,0,0,0,0,0,1,1
i-tr713cn_14,20260309,20260315,0,0,0,0,0,1,1
i-tr713cn_15,20260316,20260322,0,0,0,0,0,1,1
i-tr713cn_16,20260323,20260329,0,0,0,0,0,1,1
i-tr713cn_17,20260330,20260405,0,0,0,0,0,1,1
i-tr713cn_18,20260406,20260412,1,0,0,0,0,1,1
i-tr713cn_19,20260413,20260419,0,0,0,0,0,1,1
i-tr713cn_2,20251215,20251221,0,0,0,0,0,1,1
i-tr713cn_20,20260420,20260426,0,0,0,0,0,1,1
i-tr713cn_21,20260427,20260503,0,0,0,0,1,1,1
i-tr713cn_22,20260504,20260510,0,0,0,0,0,1,1
i-tr713cn_23,20260511,20260517,0,0,0,0,0,1,1
i-tr713cn_24,20260518,20260524,0,0,0,0,0,1,1
i-tr713cn_25,20260525,20260531,0,0,0,0,0,1,1
i-tr713cn_26,20260601,20260607,0,0,0,1,0,1,1
i-tr713cn_27,20260608,20260614,0,0,0,0,0,1,1
i-tr713cn_28,20260615,20260621,0,0,0,0,0,1,1
i-tr713cn_29,20260622,20260628,1,0,0,0,0,1,1
i-tr713cn_3,20251222,20251228,0,0,0,1,1,1,1
i-tr713cn_30,20260629,20260705,0,0,0,0,0,1,1
i-tr713cn_31,20260706,20260712,0,0,0,0,0,1,1
i-tr713cn_32,20260713,20260719,0,0,0,0,0,1,1
i-tr713cn_33,20260720,20260726,0,0,0,0,0,1,1
i-tr713cn_34,20260727,20260802,0,0,0,0,0,1,1
i-tr713cn_35,20260803,20260809,0,0,1,0,0,1,1
i-tr713cn_36,20260810,20260816,0,0,0,0,0,1,1
i-tr713cn_37,20260817,20260823,0,0,0,0,0,1,1
i-tr713cn_38,20260824,20260830,0,0,0,0,0,1,1
i-tr713cn_39,20260831,20260906,0,0,0,0,0,1,1
i-tr713cn_4,20251229,20260104,0,0,0,1,0,1,1
i-tr713cn_40,20260907,20260913,0,0,0,0,0,1,1
i-tr713cn_41,20260914,20260920,0,0,0,0,0,1,1
i-tr713cn_42,20260921,20260927,0,0,0,0,0,1,1
i-tr713cn_43,20260928,20261004,0,0,0,0,0,1,1
i-tr713cn_44,20261005,20261011,0,0,0,0,0,1,1
i-tr713cn_45,20261012,20261018,0,0,0,0,0,1,1
i-tr713cn_46,20261019,20261025,0,0,0,0,0,1,1
i-tr713cn_47,20261026,20261101,0,0,0,0,0,1,1
i-tr713cn_48,20261102,20261108,0,0,0,0,0,1,1
